Force,Compressive stress,Compressive strain (Displacement)
"5.1853","0.0006","619821875200.0000"
"5.2056","0.0006","620822067200.0000"
"5.2262","0.0006","621822208000.0000"
"5.2471","0.0006","622822297600.0000"
"5.2679","0.0006","623822438400.0000"
"5.2886","0.0006","624822476800.0000"
"5.3089","0.0007","625822617600.0000"
"5.3285","0.0007","626822707200.0000"
"5.3472","0.0007","627822796800.0000"
"5.3653","0.0007","628822937600.0000"
"5.3829","0.0007","629822976000.0000"
"5.3999","0.0007","630823065600.0000"
"5.4166","0.0007","631823155200.0000"
"5.4335","0.0007","632823296000.0000"
"5.4510","0.0007","633823436800.0000"
"5.4691","0.0007","634823526400.0000"
"5.4882","0.0007","635823667200.0000"
"5.5078","0.0007","636823808000.0000"
"5.5274","0.0007","637823948800.0000"
"5.5467","0.0007","638824089600.0000"
"5.5662","0.0007","639824281600.0000"
"5.5861","0.0007","640824422400.0000"
"5.6064","0.0007","641824665600.0000"
"5.6271","0.0007","642824857600.0000"
"5.6484","0.0007","643824998400.0000"
"5.6704","0.0007","644825190400.0000"
"5.6929","0.0007","645825331200.0000"
"5.7154","0.0007","646825472000.0000"
"5.7370","0.0007","647825612800.0000"
"5.7577","0.0007","648825651200.0000"
"5.7776","0.0007","649825792000.0000"
"5.7971","0.0007","650825830400.0000"
"5.8163","0.0007","651825868800.0000"
"5.8351","0.0007","652825907200.0000"
"5.8534","0.0007","653825945600.0000"
"5.8709","0.0007","654825830400.0000"
"5.8880","0.0007","655825920000.0000"
"5.9045","0.0007","656825907200.0000"
"5.9203","0.0007","657825843200.0000"
"5.9350","0.0007","658825779200.0000"
"5.9484","0.0007","659825664000.0000"
"5.9607","0.0007","660825651200.0000"
"5.9724","0.0007","661825587200.0000"
"5.9837","0.0007","662825523200.0000"
"5.9950","0.0007","663825459200.0000"
"6.0073","0.0007","664825344000.0000"
"6.0213","0.0007","665825280000.0000"
"6.0377","0.0007","666825216000.0000"
"6.0563","0.0007","667825152000.0000"
"6.0767","0.0007","668825036800.0000"
"6.0977","0.0007","669824870400.0000"
"6.1186","0.0008","670824755200.0000"
"6.1394","0.0008","671824640000.0000"
"6.1604","0.0008","672824422400.0000"
"6.1816","0.0008","673824204800.0000"
"6.2031","0.0008","674823987200.0000"
"6.2247","0.0008","675823769600.0000"
"6.2460","0.0008","676823552000.0000"
"6.2666","0.0008","677823232000.0000"
"6.2862","0.0008","678823014400.0000"
"6.3044","0.0008","679822745600.0000"
"6.3212","0.0008","680822528000.0000"
"6.3375","0.0008","681822259200.0000"
"6.3540","0.0008","682821990400.0000"
"6.3714","0.0008","683821721600.0000"
"6.3895","0.0008","684821555200.0000"
"6.4082","0.0008","685821388800.0000"
"6.4273","0.0008","686821171200.0000"
"6.4472","0.0008","687821004800.0000"
"6.4680","0.0008","688820787200.0000"
"6.4900","0.0008","689820672000.0000"
"6.5125","0.0008","690820556800.0000"
"6.5350","0.0008","691820390400.0000"
"6.5573","0.0008","692820275200.0000"
"6.5794","0.0008","693820108800.0000"
"6.6011","0.0008","694819993600.0000"
"6.6223","0.0008","695819827200.0000"
"6.6436","0.0008","696819660800.0000"
"6.6656","0.0008","697819545600.0000"
"6.6885","0.0008","698819379200.0000"
"6.7118","0.0008","699819212800.0000"
"6.7354","0.0008","700819046400.0000"
"6.7591","0.0008","701818931200.0000"
"6.7828","0.0008","702818816000.0000"
"6.8060","0.0008","703818649600.0000"
"6.8285","0.0008","704818483200.0000"
"6.8499","0.0008","705818368000.0000"
"6.8700","0.0008","706818304000.0000"
"6.8889","0.0008","707818188800.0000"
"6.9071","0.0008","708818124800.0000"
"6.9248","0.0009","709818112000.0000"
"6.9421","0.0009","710818099200.0000"
"6.9590","0.0009","711818035200.0000"
"6.9757","0.0009","712818073600.0000"
"6.9926","0.0009","713818112000.0000"
"7.0095","0.0009","714818099200.0000"
"7.0263","0.0009","715818240000.0000"
"7.0432","0.0009","716818278400.0000"
"7.0604","0.0009","717818265600.0000"
"7.0780","0.0009","718818355200.0000"
"7.0961","0.0009","719818444800.0000"
"7.1150","0.0009","720818432000.0000"
"7.1348","0.0009","721818521600.0000"
"7.1556","0.0009","722818560000.0000"
"7.1769","0.0009","723818547200.0000"
"7.1979","0.0009","724818688000.0000"
"7.2183","0.0009","725818726400.0000"
"7.2385","0.0009","726818713600.0000"
"7.2589","0.0009","727818803200.0000"
"7.2805","0.0009","728818841600.0000"
"7.3035","0.0009","729818880000.0000"
"7.3280","0.0009","730819020800.0000"
"7.3537","0.0009","731819008000.0000"
"7.3804","0.0009","732819200000.0000"
"7.4079","0.0009","733819289600.0000"
"7.4360","0.0009","734819379200.0000"
"7.4643","0.0009","735819571200.0000"
"7.4921","0.0009","736819712000.0000"
"7.5189","0.0009","737819852800.0000"
"7.5447","0.0009","738819993600.0000"
"7.5693","0.0009","739820134400.0000"
"7.5929","0.0009","740820275200.0000"
"7.6158","0.0009","741820416000.0000"
"7.6380","0.0009","742820505600.0000"
"7.6591","0.0009","743820646400.0000"
"7.6795","0.0009","744820736000.0000"
"7.6998","0.0009","745820876800.0000"
"7.7210","0.0009","746820966400.0000"
"7.7435","0.0010","747820953600.0000"
"7.7678","0.0010","748821094400.0000"
"7.7936","0.0010","749821132800.0000"
"7.8201","0.0010","750821120000.0000"
"7.8464","0.0010","751821209600.0000"
"7.8716","0.0010","752821248000.0000"
"7.8951","0.0010","753821286400.0000"
"7.9167","0.0010","754821324800.0000"
"7.9365","0.0010","755821414400.0000"
"7.9548","0.0010","756821401600.0000"
"7.9715","0.0010","757821491200.0000"
"7.9869","0.0010","758821632000.0000"
"8.0015","0.0010","759821670400.0000"
"8.0164","0.0010","760821862400.0000"
"8.0324","0.0010","761821849600.0000"
"8.0499","0.0010","762821990400.0000"
"8.0687","0.0010","763822028800.0000"
"8.0887","0.0010","764822169600.0000"
"8.1095","0.0010","765822259200.0000"
"8.1307","0.0010","766822297600.0000"
"8.1518","0.0010","767822387200.0000"
"8.1729","0.0010","768822425600.0000"
"8.1942","0.0010","769822464000.0000"
"8.2159","0.0010","770822451200.0000"
"8.2378","0.0010","771822489600.0000"
"8.2597","0.0010","772822425600.0000"
"8.2816","0.0010","773822412800.0000"
"8.3030","0.0010","774822400000.0000"
"8.3236","0.0010","775822438400.0000"
"8.3436","0.0010","776822374400.0000"
"8.3640","0.0010","777822361600.0000"
"8.3855","0.0010","778822348800.0000"
"8.4079","0.0010","779822438400.0000"
"8.4307","0.0010","780822374400.0000"
"8.4536","0.0010","781822412800.0000"
"8.4769","0.0010","782822502400.0000"
"8.5006","0.0010","783822489600.0000"
"8.5244","0.0010","784822579200.0000"
"8.5483","0.0011","785822668800.0000"
"8.5726","0.0011","786822758400.0000"
"8.5972","0.0011","787822848000.0000"
"8.6216","0.0011","788822886400.0000"
"8.6453","0.0011","789823027200.0000"
"8.6684","0.0011","790823116800.0000"
"8.6909","0.0011","791823104000.0000"
"8.7129","0.0011","792823193600.0000"
"8.7349","0.0011","793823283200.0000"
"8.7573","0.0011","794823270400.0000"
"8.7806","0.0011","795823360000.0000"
"8.8052","0.0011","796823449600.0000"
"8.8311","0.0011","797823436800.0000"
"8.8579","0.0011","798823628800.0000"
"8.8849","0.0011","799823667200.0000"
"8.9115","0.0011","800823705600.0000"
"8.9368","0.0011","801823846400.0000"
"8.9603","0.0011","802823936000.0000"
"8.9818","0.0011","803823974400.0000"
"9.0017","0.0011","804824064000.0000"
"9.0205","0.0011","805824307200.0000"
"9.0386","0.0011","806824396800.0000"
"9.0560","0.0011","807824537600.0000"
"9.0724","0.0011","808824832000.0000"
"9.0885","0.0011","809824972800.0000"
"9.1054","0.0011","810825062400.0000"
"9.1241","0.0011","811825203200.0000"
"9.1449","0.0011","812825395200.0000"
"9.1674","0.0011","813825638400.0000"
"9.1907","0.0011","814825728000.0000"
"9.2143","0.0011","815825971200.0000"
"9.2378","0.0011","816826060800.0000"
"9.2610","0.0011","817826201600.0000"
"9.2842","0.0011","818826342400.0000"
"9.3075","0.0011","819826329600.0000"
"9.3311","0.0011","820826470400.0000"
"9.3552","0.0011","821826560000.0000"
"9.3798","0.0012","822826598400.0000"
"9.4043","0.0012","823826636800.0000"
"9.4292","0.0012","824826624000.0000"
"9.4555","0.0012","825826662400.0000"
"9.4837","0.0012","826826700800.0000"
"9.5131","0.0012","827826790400.0000"
"9.5428","0.0012","828826726400.0000"
"9.5722","0.0012","829826764800.0000"
"9.6013","0.0012","830826854400.0000"
"9.6305","0.0012","831826892800.0000"
"9.6597","0.0012","832826828800.0000"
"9.6886","0.0012","833826969600.0000"
"9.7175","0.0012","834826854400.0000"
"9.7468","0.0012","835826892800.0000"
"9.7762","0.0012","836826931200.0000"
"9.8055","0.0012","837826867200.0000"
"9.8340","0.0012","838826752000.0000"
"9.8614","0.0012","839826790400.0000"
"9.8877","0.0012","840826726400.0000"
"9.9137","0.0012","841826560000.0000"
"9.9399","0.0012","842826496000.0000"
"9.9663","0.0012","843826329600.0000"
"9.9922","0.0012","844826265600.0000"
"10.0171","0.0012","845826099200.0000"
"10.0407","0.0012","846825830400.0000"
"10.0637","0.0012","847825766400.0000"
"10.0868","0.0012","848825497600.0000"
"10.1105","0.0012","849825331200.0000"
"10.1347","0.0012","850825164800.0000"
"10.1592","0.0012","851824896000.0000"
"10.1835","0.0013","852824832000.0000"
"10.2074","0.0013","853824563200.0000"
"10.2311","0.0013","854824396800.0000"
"10.2544","0.0013","855824230400.0000"
"10.2774","0.0013","856824064000.0000"
"10.3000","0.0013","857823897600.0000"
"10.3226","0.0013","858823680000.0000"
"10.3460","0.0013","859823411200.0000"
"10.3705","0.0013","860823347200.0000"
"10.3956","0.0013","861823180800.0000"
"10.4211","0.0013","862822912000.0000"
"10.4466","0.0013","863822745600.0000"
"10.4716","0.0013","864822476800.0000"
"10.4961","0.0013","865822310400.0000"
"10.5200","0.0013","866822041600.0000"
"10.5433","0.0013","867821772800.0000"
"10.5663","0.0013","868821504000.0000"
"10.5894","0.0013","869821337600.0000"
"10.6125","0.0013","870821068800.0000"
"10.6355","0.0013","871820800000.0000"
"10.6585","0.0013","872820531200.0000"
"10.6822","0.0013","873820262400.0000"
"10.7074","0.0013","874819993600.0000"
"10.7343","0.0013","875819827200.0000"
"10.7622","0.0013","876819558400.0000"
"10.7904","0.0013","877819392000.0000"
"10.8186","0.0013","878819225600.0000"
"10.8469","0.0013","879819059200.0000"
"10.8750","0.0013","880818995200.0000"
"10.9029","0.0013","881818828800.0000"
"10.9300","0.0013","882818662400.0000"
"10.9561","0.0013","883818496000.0000"
"10.9812","0.0013","884818534400.0000"
"11.0056","0.0014","885818265600.0000"
"11.0293","0.0014","886818201600.0000"
"11.0522","0.0014","887818035200.0000"
"11.0744","0.0014","888817971200.0000"
"11.0967","0.0014","889817907200.0000"
"11.1199","0.0014","890817740800.0000"
"11.1447","0.0014","891817779200.0000"
"11.1715","0.0014","892817612800.0000"
"11.2001","0.0014","893817446400.0000"
"11.2302","0.0014","894817484800.0000"
"11.2610","0.0014","895817318400.0000"
"11.2920","0.0014","896817356800.0000"
"11.3229","0.0014","897817190400.0000"
"11.3537","0.0014","898817024000.0000"
"11.3845","0.0014","899816960000.0000"
"11.4150","0.0014","900816896000.0000"
"11.4445","0.0014","901816729600.0000"
"11.4727","0.0014","902816870400.0000"
"11.4995","0.0014","903816908800.0000"
"11.5252","0.0014","904816742400.0000"
"11.5500","0.0014","905816985600.0000"
"11.5745","0.0014","906816921600.0000"
"11.5995","0.0014","907816960000.0000"
"11.6253","0.0014","908816998400.0000"
"11.6524","0.0014","909817036800.0000"
"11.6809","0.0014","910816972800.0000"
"11.7110","0.0014","911817113600.0000"
"11.7428","0.0014","912817152000.0000"
"11.7758","0.0014","913817088000.0000"
"11.8091","0.0015","914817126400.0000"
"11.8417","0.0015","915817062400.0000"
"11.8729","0.0015","916816998400.0000"
"11.9025","0.0015","917817139200.0000"
"11.9301","0.0015","918817177600.0000"
"11.9555","0.0015","919817011200.0000"
"11.9791","0.0015","920817254400.0000"
"12.0019","0.0015","921817088000.0000"
"12.0248","0.0015","922817024000.0000"
"12.0489","0.0015","923817164800.0000"
"12.0746","0.0015","924817100800.0000"
"12.1016","0.0015","925817139200.0000"
"12.1293","0.0015","926817280000.0000"
"12.1570","0.0015","927817318400.0000"
"12.1845","0.0015","928817254400.0000"
"12.2120","0.0015","929817395200.0000"
"12.2399","0.0015","930817331200.0000"
"12.2683","0.0015","931817472000.0000"
"12.2973","0.0015","932817612800.0000"
"12.3264","0.0015","933817651200.0000"
"12.3547","0.0015","934817587200.0000"
"12.3816","0.0015","935817728000.0000"
"12.4074","0.0015","936817664000.0000"
"12.4332","0.0015","937817600000.0000"
"12.4604","0.0015","938817638400.0000"
"12.4896","0.0015","939817574400.0000"
"12.5211","0.0015","940817612800.0000"
"12.5543","0.0015","941817548800.0000"
"12.5884","0.0015","942817382400.0000"
"12.6227","0.0016","943817318400.0000"
"12.6564","0.0016","944817254400.0000"
"12.6892","0.0016","945817088000.0000"
"12.7212","0.0016","946817126400.0000"
"12.7520","0.0016","947816960000.0000"
"12.7818","0.0016","948816896000.0000"
"12.8105","0.0016","949816934400.0000"
"12.8382","0.0016","950816870400.0000"
"12.8650","0.0016","951816704000.0000"
"12.8916","0.0016","952816640000.0000"
"12.9183","0.0016","953816678400.0000"
"12.9456","0.0016","954816512000.0000"
"12.9733","0.0016","955816550400.0000"
"13.0008","0.0016","956816384000.0000"
"13.0284","0.0016","957816524800.0000"
"13.0563","0.0016","958816358400.0000"
"13.0845","0.0016","959816396800.0000"
"13.1127","0.0016","960816332800.0000"
"13.1399","0.0016","961816371200.0000"
"13.1656","0.0016","962816102400.0000"
"13.1901","0.0016","963816140800.0000"
"13.2140","0.0016","964815974400.0000"
"13.2375","0.0016","965815808000.0000"
"13.2610","0.0016","966815744000.0000"
"13.2842","0.0016","967815680000.0000"
"13.3068","0.0016","968815616000.0000"
"13.3289","0.0016","969815552000.0000"
"13.3512","0.0016","970815385600.0000"
"13.3747","0.0016","971815424000.0000"
"13.3996","0.0016","972815257600.0000"
"13.4256","0.0016","973815193600.0000"
"13.4524","0.0017","974815232000.0000"
"13.4799","0.0017","975815168000.0000"
"13.5078","0.0017","976815104000.0000"
"13.5358","0.0017","977815142400.0000"
"13.5638","0.0017","978815078400.0000"
"13.5915","0.0017","979815014400.0000"
"13.6185","0.0017","980815155200.0000"
"13.6448","0.0017","981815091200.0000"
"13.6700","0.0017","982815027200.0000"
"13.6938","0.0017","983815168000.0000"
"13.7160","0.0017","984815104000.0000"
"13.7367","0.0017","985815040000.0000"
"13.7572","0.0017","986814976000.0000"
"13.7787","0.0017","987815014400.0000"
"13.8011","0.0017","988815052800.0000"
"13.8242","0.0017","989814988800.0000"
"13.8477","0.0017","990814924800.0000"
"13.8713","0.0017","991814963200.0000"
"13.8955","0.0017","992814899200.0000"
"13.9204","0.0017","993814732800.0000"
"13.9459","0.0017","994814771200.0000"
"13.9716","0.0017","995814809600.0000"
"13.9970","0.0017","996814745600.0000"
"14.0217","0.0017","997814988800.0000"
"14.0455","0.0017","998814822400.0000"
"14.0684","0.0017","999814963200.0000"
"14.0912","0.0017","1000815001600.0000"
"14.1147","0.0017","1001815040000.0000"
"14.1394","0.0017","1002815078400.0000"
"14.1656","0.0017","1003815219200.0000"
"14.1934","0.0017","1004815257600.0000"
"14.2226","0.0017","1005815296000.0000"
"14.2532","0.0018","1006815539200.0000"
"14.2847","0.0018","1007815475200.0000"
"14.3168","0.0018","1008815513600.0000"
"14.3494","0.0018","1009815654400.0000"
"14.3823","0.0018","1010815692800.0000"
"14.4152","0.0018","1011815526400.0000"
"14.4476","0.0018","1012815564800.0000"
"14.4797","0.0018","1013815603200.0000"
"14.5116","0.0018","1014815539200.0000"
"14.5432","0.0018","1015815577600.0000"
"14.5743","0.0018","1016815513600.0000"
"14.6050","0.0018","1017815449600.0000"
"14.6361","0.0018","1018815488000.0000"
"14.6685","0.0018","1019815424000.0000"
"14.7027","0.0018","1020815360000.0000"
"14.7390","0.0018","1021815398400.0000"
"14.7776","0.0018","1022815334400.0000"
"14.8179","0.0018","1023815372800.0000"
"14.8588","0.0018","1024815411200.0000"
"14.8995","0.0018","1025815552000.0000"
"14.9392","0.0018","1026815385600.0000"
"14.9768","0.0018","1027815526400.0000"
"15.0121","0.0018","1028815564800.0000"
"15.0454","0.0018","1029815500800.0000"
"15.0771","0.0019","1030815641600.0000"
"15.1077","0.0019","1031815577600.0000"
"15.1377","0.0019","1032815513600.0000"
"15.1676","0.0019","1033815552000.0000"
"15.1984","0.0019","1034815385600.0000"
"15.2304","0.0019","1035815424000.0000"
"15.2638","0.0019","1036815360000.0000"
"15.2979","0.0019","1037815296000.0000"
"15.3325","0.0019","1038815334400.0000"
"15.3670","0.0019","1039815270400.0000"
"15.4009","0.0019","1040815104000.0000"
"15.4335","0.0019","1041815142400.0000"
"15.4644","0.0019","1042815078400.0000"
"15.4934","0.0019","1043815014400.0000"
"15.5211","0.0019","1044815052800.0000"
"15.5481","0.0019","1045814988800.0000"
"15.5749","0.0019","1046815027200.0000"
"15.6017","0.0019","1047815168000.0000"
"15.6286","0.0019","1048815104000.0000"
"15.6559","0.0019","1049815244800.0000"
"15.6840","0.0019","1050815385600.0000"
"15.7133","0.0019","1051815424000.0000"
"15.7438","0.0019","1052815462400.0000"
"15.7749","0.0019","1053815705600.0000"
"15.8064","0.0019","1054815744000.0000"
"15.8382","0.0019","1055815782400.0000"
"15.8702","0.0019","1056815923200.0000"
"15.9023","0.0020","1057816064000.0000"
"15.9340","0.0020","1058816102400.0000"
"15.9653","0.0020","1059816345600.0000"
"15.9964","0.0020","1060816281600.0000"
"16.0276","0.0020","1061816320000.0000"
"16.0586","0.0020","1062816460800.0000"
"16.0892","0.0020","1063816499200.0000"
"16.1193","0.0020","1064816640000.0000"
"16.1490","0.0020","1065816576000.0000"
"16.1788","0.0020","1066816819200.0000"
"16.2090","0.0020","1067816857600.0000"
"16.2403","0.0020","1068816896000.0000"
"16.2726","0.0020","1069817241600.0000"
"16.3059","0.0020","1070817280000.0000"
"16.3399","0.0020","1071817420800.0000"
"16.3750","0.0020","1072817664000.0000"
"16.4113","0.0020","1073817804800.0000"
"16.4486","0.0020","1074817945600.0000"
"16.4865","0.0020","1075818188800.0000"
"16.5244","0.0020","1076818432000.0000"
"16.5620","0.0020","1077818572800.0000"
"16.5991","0.0020","1078818816000.0000"
"16.6355","0.0020","1079819161600.0000"
"16.6707","0.0020","1080819302400.0000"
"16.7047","0.0021","1081819443200.0000"
"16.7383","0.0021","1082819788800.0000"
"16.7722","0.0021","1083820032000.0000"
"16.8071","0.0021","1084820070400.0000"
"16.8441","0.0021","1085820313600.0000"
"16.8832","0.0021","1086820556800.0000"
"16.9236","0.0021","1087820800000.0000"
"16.9645","0.0021","1088820838400.0000"
"17.0054","0.0021","1089821184000.0000"
"17.0465","0.0021","1090821324800.0000"
"17.0874","0.0021","1091821465600.0000"
"17.1275","0.0021","1092821708800.0000"
"17.1669","0.0021","1093821952000.0000"
"17.2053","0.0021","1094822297600.0000"
"17.2428","0.0021","1095822438400.0000"
"17.2795","0.0021","1096822784000.0000"
"17.3161","0.0021","1097823129600.0000"
"17.3535","0.0021","1098823270400.0000"
"17.3924","0.0021","1099823616000.0000"
"17.4332","0.0021","1100823859200.0000"
"17.4755","0.0021","1101824102400.0000"
