Force,Compressive stress,Compressive strain (Displacement)
"249.7750","0.0307","3800813977600.0000"
"249.8724","0.0307","3801813811200.0000"
"249.9694","0.0307","3802813644800.0000"
"250.0658","0.0307","3803813888000.0000"
"250.1617","0.0307","3804813721600.0000"
"250.2576","0.0307","3805813555200.0000"
"250.3542","0.0308","3806813388800.0000"
"250.4518","0.0308","3807813632000.0000"
"250.5498","0.0308","3808813465600.0000"
"250.6477","0.0308","3809813299200.0000"
"250.7449","0.0308","3810812723200.0000"
"250.8417","0.0308","3811812966400.0000"
"250.9385","0.0308","3812813209600.0000"
"251.0358","0.0308","3813813043200.0000"
"251.1338","0.0309","3814812876800.0000"
"251.2323","0.0309","3815812710400.0000"
"251.3303","0.0309","3816812953600.0000"
"251.4272","0.0309","3817812787200.0000"
"251.5230","0.0309","3818812620800.0000"
"251.6176","0.0309","3819812864000.0000"
"251.7108","0.0309","3820812697600.0000"
"251.8028","0.0309","3821812940800.0000"
"251.8941","0.0309","3822812774400.0000"
"251.9856","0.0310","3823813017600.0000"
"252.0782","0.0310","3824813260800.0000"
"252.1724","0.0310","3825813504000.0000"
"252.2687","0.0310","3826813747200.0000"
"252.3669","0.0310","3827813580800.0000"
"252.4668","0.0310","3828813824000.0000"
"252.5676","0.0310","3829813657600.0000"
"252.6684","0.0310","3830813900800.0000"
"252.7685","0.0311","3831813734400.0000"
"252.8679","0.0311","3832813568000.0000"
"252.9670","0.0311","3833813811200.0000"
"253.0658","0.0311","3834814054400.0000"
"253.1644","0.0311","3835813888000.0000"
"253.2622","0.0311","3836814131200.0000"
"253.3587","0.0311","3837814374400.0000"
"253.4544","0.0311","3838814617600.0000"
"253.5495","0.0312","3839814451200.0000"
"253.6444","0.0312","3840815104000.0000"
"253.7391","0.0312","3841814937600.0000"
"253.8336","0.0312","3842814771200.0000"
"253.9280","0.0312","3843815014400.0000"
"254.0226","0.0312","3844815257600.0000"
"254.1173","0.0312","3845815500800.0000"
"254.2123","0.0312","3846816153600.0000"
"254.3073","0.0312","3847815987200.0000"
"254.4021","0.0313","3848816230400.0000"
"254.4965","0.0313","3849816064000.0000"
"254.5909","0.0313","3850816716800.0000"
"254.6851","0.0313","3851816960000.0000"
"254.7794","0.0313","3852816793600.0000"
"254.8739","0.0313","3853817446400.0000"
"254.9690","0.0313","3854817280000.0000"
"255.0650","0.0313","3855817523200.0000"
"255.1618","0.0313","3856817766400.0000"
"255.2591","0.0314","3857818009600.0000"
"255.3565","0.0314","3858817843200.0000"
"255.4541","0.0314","3859818086400.0000"
"255.5520","0.0314","3860818329600.0000"
"255.6506","0.0314","3861818163200.0000"
"255.7497","0.0314","3862818406400.0000"
"255.8490","0.0314","3863818649600.0000"
"255.9486","0.0314","3864818483200.0000"
"256.0485","0.0315","3865818726400.0000"
"256.1484","0.0315","3866818969600.0000"
"256.2486","0.0315","3867818803200.0000"
"256.3492","0.0315","3868819046400.0000"
"256.4504","0.0315","3869818880000.0000"
"256.5518","0.0315","3870819532800.0000"
"256.6533","0.0315","3871819366400.0000"
"256.7554","0.0315","3872819200000.0000"
"256.8579","0.0316","3873819852800.0000"
"256.9609","0.0316","3874819686400.0000"
"257.0642","0.0316","3875819929600.0000"
"257.1676","0.0316","3876820582400.0000"
"257.2709","0.0316","3877820416000.0000"
"257.3735","0.0316","3878820249600.0000"
"257.4749","0.0316","3879820083200.0000"
"257.5750","0.0316","3880820326400.0000"
"257.6738","0.0317","3881820160000.0000"
"257.7712","0.0317","3882819993600.0000"
"257.8673","0.0317","3883819827200.0000"
"257.9619","0.0317","3884820070400.0000"
"258.0553","0.0317","3885819904000.0000"
"258.1481","0.0317","3886819328000.0000"
"258.2405","0.0317","3887819571200.0000"
"258.3322","0.0317","3888819814400.0000"
"258.4231","0.0318","3889819648000.0000"
"258.5143","0.0318","3890819481600.0000"
"258.6066","0.0318","3891818905600.0000"
"258.6997","0.0318","3892818739200.0000"
"258.7931","0.0318","3893818982400.0000"
"258.8861","0.0318","3894818406400.0000"
"258.9781","0.0318","3895818240000.0000"
"259.0690","0.0318","3896818073600.0000"
"259.1582","0.0318","3897818316800.0000"
"259.2459","0.0319","3898818560000.0000"
"259.3324","0.0319","3899818393600.0000"
"259.4182","0.0319","3900818227200.0000"
"259.5037","0.0319","3901818470400.0000"
"259.5899","0.0319","3902817894400.0000"
"259.6779","0.0319","3903817728000.0000"
"259.7682","0.0319","3904817561600.0000"
"259.8600","0.0319","3905817804800.0000"
"259.9528","0.0319","3906817228800.0000"
"260.0460","0.0319","3907817062400.0000"
"260.1393","0.0320","3908816896000.0000"
"260.2327","0.0320","3909816729600.0000"
"260.3270","0.0320","3910816563200.0000"
"260.4225","0.0320","3911816806400.0000"
"260.5190","0.0320","3912816230400.0000"
"260.6158","0.0320","3913816064000.0000"
"260.7120","0.0320","3914815897600.0000"
"260.8072","0.0320","3915815731200.0000"
"260.9014","0.0321","3916815564800.0000"
"260.9949","0.0321","3917815398400.0000"
"261.0883","0.0321","3918815232000.0000"
"261.1824","0.0321","3919815475200.0000"
"261.2772","0.0321","3920815308800.0000"
"261.3726","0.0321","3921815142400.0000"
"261.4689","0.0321","3922814976000.0000"
"261.5660","0.0321","3923814809600.0000"
"261.6640","0.0321","3924815052800.0000"
"261.7632","0.0322","3925814476800.0000"
"261.8637","0.0322","3926814310400.0000"
"261.9655","0.0322","3927814144000.0000"
"262.0679","0.0322","3928813977600.0000"
"262.1701","0.0322","3929813811200.0000"
"262.2719","0.0322","3930814054400.0000"
"262.3725","0.0322","3931813888000.0000"
"262.4712","0.0322","3932813312000.0000"
"262.5675","0.0323","3933813555200.0000"
"262.6619","0.0323","3934813388800.0000"
"262.7552","0.0323","3935813222400.0000"
"262.8483","0.0323","3936812646400.0000"
"262.9421","0.0323","3937812480000.0000"
"263.0368","0.0323","3938812723200.0000"
"263.1325","0.0323","3939812556800.0000"
"263.2290","0.0323","3940812800000.0000"
"263.3259","0.0324","3941812633600.0000"
"263.4224","0.0324","3942812876800.0000"
"263.5182","0.0324","3943812710400.0000"
"263.6136","0.0324","3944812544000.0000"
"263.7087","0.0324","3945812377600.0000"
"263.8038","0.0324","3946812620800.0000"
"263.8991","0.0324","3947812454400.0000"
"263.9945","0.0324","3948812288000.0000"
"264.0899","0.0324","3949812121600.0000"
"264.1854","0.0325","3950812364800.0000"
"264.2815","0.0325","3951812198400.0000"
"264.3787","0.0325","3952812032000.0000"
"264.4773","0.0325","3953811865600.0000"
"264.5775","0.0325","3954811699200.0000"
"264.6791","0.0325","3955811942400.0000"
"264.7818","0.0325","3956811776000.0000"
"264.8852","0.0325","3957811609600.0000"
"264.9890","0.0326","3958811852800.0000"
"265.0928","0.0326","3959811276800.0000"
"265.1962","0.0326","3960811110400.0000"
"265.2991","0.0326","3961810944000.0000"
"265.4009","0.0326","3962811187200.0000"
"265.5013","0.0326","3963811020800.0000"
"265.6001","0.0326","3964810854400.0000"
"265.6972","0.0326","3965810688000.0000"
"265.7934","0.0327","3966810521600.0000"
"265.8892","0.0327","3967810764800.0000"
"265.9850","0.0327","3968810598400.0000"
"266.0812","0.0327","3969810432000.0000"
"266.1779","0.0327","3970810265600.0000"
"266.2755","0.0327","3971810508800.0000"
"266.3739","0.0327","3972810342400.0000"
"266.4724","0.0327","3973810176000.0000"
"266.5703","0.0328","3974810419200.0000"
"266.6673","0.0328","3975810662400.0000"
"266.7627","0.0328","3976810496000.0000"
"266.8559","0.0328","3977809920000.0000"
"266.9464","0.0328","3978809753600.0000"
"267.0344","0.0328","3979809587200.0000"
"267.1207","0.0328","3980809830400.0000"
"267.2064","0.0328","3981809664000.0000"
"267.2924","0.0328","3982809497600.0000"
"267.3798","0.0329","3983809740800.0000"
"267.4692","0.0329","3984809574400.0000"
"267.5613","0.0329","3985809817600.0000"
"267.6565","0.0329","3986809651200.0000"
"267.7547","0.0329","3987809484800.0000"
"267.8556","0.0329","3988809728000.0000"
"267.9580","0.0329","3989809561600.0000"
"268.0605","0.0329","3990809395200.0000"
"268.1623","0.0329","3991809638400.0000"
"268.2634","0.0330","3992809881600.0000"
"268.3645","0.0330","3993809715200.0000"
"268.4651","0.0330","3994809548800.0000"
"268.5652","0.0330","3995810201600.0000"
"268.6647","0.0330","3996810035200.0000"
"268.7637","0.0330","3997810278400.0000"
"268.8618","0.0330","3998810112000.0000"
"268.9592","0.0330","3999810355200.0000"
"269.0564","0.0331","4000810188800.0000"
"269.1537","0.0331","4001810022400.0000"
"269.2510","0.0331","4002810265600.0000"
"269.3481","0.0331","4003810508800.0000"
"269.4447","0.0331","4004810342400.0000"
"269.5410","0.0331","4005810585600.0000"
"269.6369","0.0331","4006810828800.0000"
"269.7321","0.0331","4007810662400.0000"
"269.8264","0.0332","4008810496000.0000"
"269.9197","0.0332","4009811148800.0000"
"270.0128","0.0332","4010811392000.0000"
"270.1058","0.0332","4011811635200.0000"
"270.1985","0.0332","4012811878400.0000"
"270.2902","0.0332","4013812121600.0000"
"270.3808","0.0332","4014811955200.0000"
"270.4708","0.0332","4015812608000.0000"
"270.5606","0.0332","4016812441600.0000"
"270.6507","0.0333","4017812275200.0000"
"270.7414","0.0333","4018812928000.0000"
"270.8329","0.0333","4019812761600.0000"
"270.9249","0.0333","4020813004800.0000"
"271.0170","0.0333","4021812838400.0000"
"271.1090","0.0333","4022813491200.0000"
"271.2008","0.0333","4023813734400.0000"
"271.2925","0.0333","4024814387200.0000"
"271.3842","0.0333","4025814220800.0000"
"271.4750","0.0334","4026814464000.0000"
"271.5645","0.0334","4027814297600.0000"
"271.6525","0.0334","4028814540800.0000"
"271.7395","0.0334","4029814784000.0000"
"271.8263","0.0334","4030814617600.0000"
"271.9139","0.0334","4031814860800.0000"
"272.0035","0.0334","4032815104000.0000"
"272.0956","0.0334","4033814937600.0000"
"272.1900","0.0334","4034814771200.0000"
"272.2865","0.0335","4035814604800.0000"
"272.3853","0.0335","4036815257600.0000"
"272.4865","0.0335","4037815091200.0000"
"272.5898","0.0335","4038815334400.0000"
"272.6948","0.0335","4039815577600.0000"
"272.8007","0.0335","4040815411200.0000"
"272.9064","0.0335","4041815244800.0000"
"273.0110","0.0335","4042815897600.0000"
"273.1140","0.0336","4043815731200.0000"
"273.2159","0.0336","4044815564800.0000"
"273.3167","0.0336","4045815808000.0000"
"273.4164","0.0336","4046816051200.0000"
"273.5152","0.0336","4047815884800.0000"
"273.6128","0.0336","4048816128000.0000"
"273.7091","0.0336","4049816371200.0000"
"273.8047","0.0336","4050816204800.0000"
"273.9002","0.0337","4051816038400.0000"
"273.9958","0.0337","4052815872000.0000"
"274.0916","0.0337","4053816115200.0000"
"274.1878","0.0337","4054815948800.0000"
"274.2844","0.0337","4055815372800.0000"
"274.3811","0.0337","4056815206400.0000"
"274.4772","0.0337","4057815040000.0000"
"274.5722","0.0337","4058815283200.0000"
"274.6656","0.0337","4059815526400.0000"
"274.7572","0.0338","4060815360000.0000"
"274.8472","0.0338","4061815193600.0000"
"274.9362","0.0338","4062815027200.0000"
"275.0247","0.0338","4063814860800.0000"
"275.1138","0.0338","4064814694400.0000"
"275.2039","0.0338","4065814528000.0000"
"275.2956","0.0338","4066814771200.0000"
"275.3889","0.0338","4067814604800.0000"
"275.4838","0.0338","4068814438400.0000"
"275.5794","0.0339","4069814681600.0000"
"275.6750","0.0339","4070814515200.0000"
"275.7703","0.0339","4071814758400.0000"
"275.8651","0.0339","4072814592000.0000"
"275.9594","0.0339","4073814425600.0000"
"276.0531","0.0339","4074814668800.0000"
"276.1462","0.0339","4075814092800.0000"
"276.2391","0.0339","4076813926400.0000"
"276.3315","0.0340","4077813760000.0000"
"276.4229","0.0340","4078814003200.0000"
"276.5139","0.0340","4079813427200.0000"
"276.6052","0.0340","4080813260800.0000"
"276.6976","0.0340","4081813504000.0000"
"276.7920","0.0340","4082813337600.0000"
"276.8887","0.0340","4083813580800.0000"
"276.9874","0.0340","4084813414400.0000"
"277.0873","0.0340","4085813248000.0000"
"277.1879","0.0341","4086812672000.0000"
"277.2887","0.0341","4087812915200.0000"
"277.3889","0.0341","4088812748800.0000"
"277.4878","0.0341","4089812582400.0000"
"277.5857","0.0341","4090812825600.0000"
"277.6829","0.0341","4091813068800.0000"
"277.7798","0.0341","4092812902400.0000"
"277.8764","0.0341","4093813145600.0000"
"277.9727","0.0342","4094813388800.0000"
"278.0689","0.0342","4095813222400.0000"
"278.1656","0.0342","4096813056000.0000"
"278.2628","0.0342","4097812889600.0000"
"278.3605","0.0342","4098812723200.0000"
"278.4587","0.0342","4099812966400.0000"
"278.5577","0.0342","4100812800000.0000"
"278.6572","0.0342","4101812633600.0000"
"278.7567","0.0342","4102812876800.0000"
"278.8564","0.0343","4103812710400.0000"
"278.9563","0.0343","4104812544000.0000"
"279.0565","0.0343","4105812787200.0000"
"279.1573","0.0343","4106813030400.0000"
"279.2580","0.0343","4107812864000.0000"
"279.3586","0.0343","4108813107200.0000"
"279.4589","0.0343","4109813350400.0000"
"279.5585","0.0343","4110813184000.0000"
"279.6573","0.0344","4111813427200.0000"
"279.7561","0.0344","4112813260800.0000"
"279.8561","0.0344","4113813913600.0000"
"279.9576","0.0344","4114813747200.0000"
"280.0598","0.0344","4115813990400.0000"
"280.1624","0.0344","4116814233600.0000"
"280.2648","0.0344","4117814886400.0000"
"280.3669","0.0344","4118814720000.0000"
"280.4681","0.0345","4119815372800.0000"
"280.5680","0.0345","4120815206400.0000"
"280.6667","0.0345","4121815040000.0000"
"280.7649","0.0345","4122815283200.0000"
"280.8625","0.0345","4123815116800.0000"
"280.9594","0.0345","4124815360000.0000"
"281.0553","0.0345","4125815193600.0000"
"281.1499","0.0345","4126815436800.0000"
"281.2431","0.0346","4127815680000.0000"
"281.3348","0.0346","4128815513600.0000"
"281.4252","0.0346","4129815756800.0000"
"281.5144","0.0346","4130816409600.0000"
"281.6030","0.0346","4131816243200.0000"
"281.6914","0.0346","4132816486400.0000"
"281.7796","0.0346","4133816729600.0000"
"281.8675","0.0346","4134816972800.0000"
"281.9553","0.0346","4135816806400.0000"
"282.0431","0.0347","4136817459200.0000"
"282.1317","0.0347","4137817702400.0000"
"282.2213","0.0347","4138817536000.0000"
"282.3116","0.0347","4139817779200.0000"
"282.4025","0.0347","4140817612800.0000"
"282.4935","0.0347","4141817856000.0000"
"282.5840","0.0347","4142818099200.0000"
"282.6736","0.0347","4143818342400.0000"
"282.7627","0.0347","4144818585600.0000"
"282.8519","0.0348","4145818419200.0000"
"282.9413","0.0348","4146819072000.0000"
"283.0318","0.0348","4147818905600.0000"
"283.1238","0.0348","4148818739200.0000"
"283.2173","0.0348","4149819392000.0000"
"283.3117","0.0348","4150819225600.0000"
"283.4062","0.0348","4151819059200.0000"
"283.5000","0.0348","4152818892800.0000"
"283.5931","0.0348","4153819545600.0000"
"283.6858","0.0349","4154819379200.0000"
"283.7780","0.0349","4155819212800.0000"
"283.8701","0.0349","4156819456000.0000"
"283.9628","0.0349","4157819699200.0000"
"284.0561","0.0349","4158819532800.0000"
"284.1499","0.0349","4159819366400.0000"
"284.2440","0.0349","4160819609600.0000"
"284.3386","0.0349","4161819852800.0000"
"284.4343","0.0349","4162819686400.0000"
"284.5310","0.0350","4163819929600.0000"
"284.6283","0.0350","4164820172800.0000"
"284.7257","0.0350","4165820006400.0000"
"284.8227","0.0350","4166819840000.0000"
"284.9186","0.0350","4167820083200.0000"
"285.0134","0.0350","4168820326400.0000"
"285.1073","0.0350","4169820160000.0000"
"285.2008","0.0350","4170820812800.0000"
"285.2943","0.0351","4171820646400.0000"
"285.3874","0.0351","4172820480000.0000"
"285.4800","0.0351","4173820313600.0000"
"285.5724","0.0351","4174820556800.0000"
"285.6647","0.0351","4175820390400.0000"
"285.7571","0.0351","4176820224000.0000"
"285.8501","0.0351","4177820057600.0000"
"285.9437","0.0351","4178820300800.0000"
"286.0377","0.0351","4179820134400.0000"
"286.1320","0.0352","4180820377600.0000"
"286.2261","0.0352","4181820211200.0000"
"286.3200","0.0352","4182820454400.0000"
"286.4142","0.0352","4183820288000.0000"
"286.5089","0.0352","4184820121600.0000"
"286.6040","0.0352","4185820364800.0000"
"286.6992","0.0352","4186820198400.0000"
"286.7939","0.0352","4187820032000.0000"
"286.8880","0.0352","4188820275200.0000"
"286.9816","0.0353","4189820518400.0000"
"287.0744","0.0353","4190820352000.0000"
"287.1667","0.0353","4191820185600.0000"
"287.2589","0.0353","4192820428800.0000"
"287.3516","0.0353","4193820672000.0000"
"287.4450","0.0353","4194820505600.0000"
"287.5392","0.0353","4195820339200.0000"
"287.6341","0.0353","4196820172800.0000"
"287.7295","0.0354","4197819596800.0000"
"287.8253","0.0354","4198819840000.0000"
"287.9215","0.0354","4199819673600.0000"
"288.0172","0.0354","4200819507200.0000"
"288.1116","0.0354","4201819750400.0000"
"288.2043","0.0354","4202819584000.0000"
"288.2954","0.0354","4203819827200.0000"
"288.3859","0.0354","4204819251200.0000"
"288.4764","0.0354","4205819084800.0000"
"288.5669","0.0355","4206819328000.0000"
"288.6568","0.0355","4207819161600.0000"
"288.7466","0.0355","4208818995200.0000"
"288.8368","0.0355","4209818828800.0000"
"288.9285","0.0355","4210819072000.0000"
"289.0228","0.0355","4211818905600.0000"
"289.1202","0.0355","4212818739200.0000"
"289.2202","0.0355","4213818572800.0000"
"289.3218","0.0355","4214819225600.0000"
"289.4238","0.0356","4215818649600.0000"
"289.5256","0.0356","4216818483200.0000"
"289.6268","0.0356","4217818316800.0000"
"289.7274","0.0356","4218818560000.0000"
"289.8274","0.0356","4219817984000.0000"
"289.9267","0.0356","4220817817600.0000"
"290.0251","0.0356","4221817651200.0000"
"290.1221","0.0356","4222817484800.0000"
"290.2177","0.0357","4223816908800.0000"
"290.3120","0.0357","4224817152000.0000"
"290.4052","0.0357","4225817395200.0000"
"290.4979","0.0357","4226817228800.0000"
"290.5903","0.0357","4227816652800.0000"
"290.6832","0.0357","4228816896000.0000"
"290.7766","0.0357","4229816729600.0000"
"290.8705","0.0357","4230816563200.0000"
"290.9644","0.0357","4231816396800.0000"
"291.0581","0.0358","4232815820800.0000"
"291.1515","0.0358","4233816064000.0000"
"291.2444","0.0358","4234815897600.0000"
"291.3370","0.0358","4235815731200.0000"
"291.4294","0.0358","4236815974400.0000"
"291.5216","0.0358","4237815808000.0000"
"291.6134","0.0358","4238815641600.0000"
"291.7048","0.0358","4239815065600.0000"
"291.7961","0.0359","4240814899200.0000"
"291.8877","0.0359","4241815142400.0000"
"291.9799","0.0359","4242814566400.0000"
"292.0721","0.0359","4243814400000.0000"
"292.1639","0.0359","4244814233600.0000"
"292.2551","0.0359","4245814067200.0000"
"292.3459","0.0359","4246814310400.0000"
"292.4370","0.0359","4247813734400.0000"
"292.5288","0.0359","4248813568000.0000"
"292.6213","0.0360","4249813401600.0000"
"292.7139","0.0360","4250813235200.0000"
"292.8060","0.0360","4251813068800.0000"
"292.8975","0.0360","4252812902400.0000"
"292.9881","0.0360","4253812326400.0000"
"293.0773","0.0360","4254812160000.0000"
"293.1650","0.0360","4255812403200.0000"
"293.2514","0.0360","4256812646400.0000"
"293.3380","0.0360","4257812070400.0000"
"293.4260","0.0361","4258811904000.0000"
"293.5161","0.0361","4259811737600.0000"
"293.6078","0.0361","4260811980800.0000"
"293.7003","0.0361","4261811814400.0000"
"293.7925","0.0361","4262811238400.0000"
"293.8841","0.0361","4263811072000.0000"
"293.9751","0.0361","4264811315200.0000"
"294.0661","0.0361","4265811148800.0000"
"294.1574","0.0361","4266810982400.0000"
"294.2491","0.0362","4267810816000.0000"
"294.3409","0.0362","4268810649600.0000"
"294.4327","0.0362","4269810892800.0000"
"294.5245","0.0362","4270810726400.0000"
"294.6163","0.0362","4271810560000.0000"
"294.7087","0.0362","4272810393600.0000"
"294.8025","0.0362","4273810227200.0000"
"294.8980","0.0362","4274810060800.0000"
"294.9955","0.0362","4275809894400.0000"
"295.0945","0.0363","4276809728000.0000"
"295.1951","0.0363","4277810380800.0000"
"295.2974","0.0363","4278810624000.0000"
"295.4007","0.0363","4279810457600.0000"
"295.5039","0.0363","4280810291200.0000"
"295.6060","0.0363","4281810534400.0000"
"295.7069","0.0363","4282810777600.0000"
"295.8067","0.0363","4283810611200.0000"
"295.9057","0.0364","4284810444800.0000"
"296.0042","0.0364","4285810688000.0000"
"296.1021","0.0364","4286810931200.0000"
"296.1991","0.0364","4287810764800.0000"
"296.2948","0.0364","4288811008000.0000"
"296.3893","0.0364","4289811251200.0000"
"296.4836","0.0364","4290811084800.0000"
"296.5779","0.0364","4291810918400.0000"
"296.6725","0.0364","4292811571200.0000"
"296.7670","0.0365","4293811404800.0000"
"296.8613","0.0365","4294811238400.0000"
"296.9549","0.0365","4295811891200.0000"
"297.0475","0.0365","4296811724800.0000"
"297.1390","0.0365","4297811968000.0000"
"297.2294","0.0365","4298812211200.0000"
"297.3188","0.0365","4299812044800.0000"
"297.4072","0.0365","4300812288000.0000"
"297.4946","0.0366","4301812940800.0000"
"297.5813","0.0366","4302812774400.0000"
"297.6673","0.0366","4303813427200.0000"
"297.7527","0.0366","4304814080000.0000"
"297.8380","0.0366","4305813913600.0000"
"297.9240","0.0366","4306813747200.0000"
"298.0118","0.0366","4307814400000.0000"
"298.1019","0.0366","4308814233600.0000"
"298.1935","0.0366","4309814476800.0000"
"298.2864","0.0366","4310815129600.0000"
"298.3798","0.0367","4311814963200.0000"
"298.4731","0.0367","4312815206400.0000"
"298.5656","0.0367","4313815859200.0000"
"298.6569","0.0367","4314815692800.0000"
"298.7461","0.0367","4315815936000.0000"
"298.8329","0.0367","4316815769600.0000"
"298.9177","0.0367","4317816422400.0000"
"299.0015","0.0367","4318816665600.0000"
"299.0849","0.0367","4319816908800.0000"
"299.1682","0.0368","4320816742400.0000"
"299.2523","0.0368","4321816985600.0000"
"299.3374","0.0368","4322816819200.0000"
"299.4232","0.0368","4323817472000.0000"
"299.5091","0.0368","4324817305600.0000"
"299.5948","0.0368","4325817548800.0000"
"299.6799","0.0368","4326818201600.0000"
"299.7649","0.0368","4327818035200.0000"
"299.8501","0.0368","4328818278400.0000"
"299.9357","0.0369","4329818521600.0000"
"300.0220","0.0369","4330818764800.0000"
"300.1090","0.0369","4331819008000.0000"
"300.1963","0.0369","4332819660800.0000"
"300.2835","0.0369","4333819494400.0000"
"300.3703","0.0369","4334819737600.0000"
"300.4567","0.0369","4335819571200.0000"
"300.5434","0.0369","4336819404800.0000"
"300.6312","0.0369","4337819648000.0000"
"300.7206","0.0369","4338819481600.0000"
"300.8115","0.0370","4339819724800.0000"
"300.9036","0.0370","4340819558400.0000"
"300.9960","0.0370","4341819392000.0000"
"301.0880","0.0370","4342819225600.0000"
"301.1789","0.0370","4343819468800.0000"
"301.2685","0.0370","4344819712000.0000"
"301.3570","0.0370","4345819545600.0000"
"301.4444","0.0370","4346819379200.0000"
"301.5309","0.0370","4347820032000.0000"
"301.6168","0.0371","4348819865600.0000"
"301.7024","0.0371","4349819699200.0000"
"301.7877","0.0371","4350819532800.0000"
"301.8727","0.0371","4351819776000.0000"
"301.9571","0.0371","4352819609600.0000"
"302.0417","0.0371","4353819443200.0000"
"302.1275","0.0371","4354819686400.0000"
"302.2150","0.0371","4355819929600.0000"
"302.3044","0.0371","4356819763200.0000"
"302.3957","0.0372","4357819596800.0000"
"302.4887","0.0372","4358819430400.0000"
"302.5834","0.0372","4359819264000.0000"
"302.6795","0.0372","4360819097600.0000"
"302.7765","0.0372","4361818931200.0000"
"302.8738","0.0372","4362818764800.0000"
"302.9710","0.0372","4363818598400.0000"
"303.0677","0.0372","4364818432000.0000"
"303.1641","0.0372","4365818265600.0000"
"303.2600","0.0373","4366818099200.0000"
"303.3551","0.0373","4367817932800.0000"
"303.4493","0.0373","4368818176000.0000"
"303.5429","0.0373","4369817600000.0000"
"303.6364","0.0373","4370817433600.0000"
"303.7304","0.0373","4371817267200.0000"
"303.8253","0.0373","4372816691200.0000"
"303.9214","0.0373","4373816934400.0000"
"304.0184","0.0374","4374816768000.0000"
"304.1155","0.0374","4375816601600.0000"
"304.2119","0.0374","4376816435200.0000"
"304.3070","0.0374","4377816268800.0000"
"304.4013","0.0374","4378816512000.0000"
"304.4952","0.0374","4379816345600.0000"
"304.5890","0.0374","4380816179200.0000"
"304.6824","0.0374","4381816422400.0000"
"304.7751","0.0374","4382815846400.0000"
"304.8670","0.0375","4383815680000.0000"
"304.9585","0.0375","4384815513600.0000"
"305.0501","0.0375","4385815347200.0000"
"305.1423","0.0375","4386815590400.0000"
"305.2350","0.0375","4387815014400.0000"
"305.3279","0.0375","4388814848000.0000"
"305.4206","0.0375","4389814681600.0000"
"305.5128","0.0375","4390814924800.0000"
"305.6048","0.0375","4391814348800.0000"
"305.6970","0.0376","4392814182400.0000"
"305.7895","0.0376","4393814016000.0000"
"305.8822","0.0376","4394813849600.0000"
"305.9749","0.0376","4395814092800.0000"
"306.0674","0.0376","4396813516800.0000"
"306.1595","0.0376","4397813350400.0000"
"306.2511","0.0376","4398813593600.0000"
"306.3422","0.0376","4399813836800.0000"
"306.4329","0.0376","4400813670400.0000"
"306.5237","0.0377","4401813504000.0000"
"306.6151","0.0377","4402813337600.0000"
"306.7076","0.0377","4403813171200.0000"
"306.8007","0.0377","4404813414400.0000"
"306.8941","0.0377","4405813248000.0000"
"306.9873","0.0377","4406813081600.0000"
"307.0803","0.0377","4407813324800.0000"
"307.1731","0.0377","4408812748800.0000"
"307.2657","0.0378","4409812992000.0000"
"307.3582","0.0378","4410812825600.0000"
"307.4504","0.0378","4411812659200.0000"
"307.5421","0.0378","4412812902400.0000"
"307.6331","0.0378","4413812326400.0000"
"307.7234","0.0378","4414812160000.0000"
"307.8124","0.0378","4415811993600.0000"
"307.8998","0.0378","4416812236800.0000"
"307.9856","0.0378","4417811660800.0000"
"308.0705","0.0378","4418811494400.0000"
"308.1555","0.0379","4419811737600.0000"
"308.2410","0.0379","4420811571200.0000"
"308.3269","0.0379","4421810995200.0000"
"308.4127","0.0379","4422811238400.0000"
"308.4983","0.0379","4423811072000.0000"
"308.5837","0.0379","4424810905600.0000"
"308.6691","0.0379","4425811148800.0000"
"308.7546","0.0379","4426810982400.0000"
"308.8405","0.0379","4427810816000.0000"
"308.9266","0.0380","4428810649600.0000"
"309.0127","0.0380","4429810073600.0000"
"309.0983","0.0380","4430810726400.0000"
"309.1835","0.0380","4431810560000.0000"
"309.2684","0.0380","4432810393600.0000"
"309.3531","0.0380","4433810227200.0000"
"309.4384","0.0380","4434810060800.0000"
"309.5248","0.0380","4435809894400.0000"
"309.6126","0.0380","4436809728000.0000"
"309.7019","0.0381","4437809561600.0000"
"309.7922","0.0381","4438808985600.0000"
"309.8830","0.0381","4439809228800.0000"
"309.9738","0.0381","4440809062400.0000"
"310.0642","0.0381","4441809305600.0000"
"310.1545","0.0381","4442808729600.0000"
"310.2444","0.0381","4443808972800.0000"
"310.3338","0.0381","4444808806400.0000"
"310.4225","0.0381","4445808640000.0000"
"310.5103","0.0381","4446808473600.0000"
"310.5970","0.0382","4447808307200.0000"
"310.6828","0.0382","4448808550400.0000"
"310.7679","0.0382","4449808384000.0000"
"310.8526","0.0382","4450808217600.0000"
"310.9377","0.0382","4451808460800.0000"
"311.0236","0.0382","4452808704000.0000"
"311.1103","0.0382","4453808537600.0000"
"311.1981","0.0382","4454808371200.0000"
"311.2867","0.0382","4455808614400.0000"
"311.3763","0.0383","4456808448000.0000"
"311.4663","0.0383","4457808281600.0000"
"311.5564","0.0383","4458808934400.0000"
"311.6462","0.0383","4459808768000.0000"
"311.7357","0.0383","4460808601600.0000"
"311.8249","0.0383","4461808435200.0000"
"311.9137","0.0383","4462808268800.0000"
"312.0016","0.0383","4463808921600.0000"
"312.0883","0.0383","4464809164800.0000"
