Force,Compressive stress,Compressive strain (Displacement)
(N),(MPa),(%)
"296.9395","0.0365","5833680486400.0000"
"296.9782","0.0365","5834680320000.0000"
"297.0179","0.0365","5835680153600.0000"
"297.0586","0.0365","5836680396800.0000"
"297.1003","0.0365","5837680230400.0000"
"297.1430","0.0365","5838680064000.0000"
"297.1866","0.0365","5839679897600.0000"
"297.2305","0.0365","5840680140800.0000"
"297.2746","0.0365","5841679974400.0000"
"297.3187","0.0365","5842679808000.0000"
"297.3623","0.0365","5843679641600.0000"
"297.4047","0.0365","5844680294400.0000"
"297.4461","0.0365","5845680128000.0000"
"297.4872","0.0365","5846679961600.0000"
"297.5284","0.0366","5847679795200.0000"
"297.5699","0.0366","5848680038400.0000"
"297.6120","0.0366","5849679872000.0000"
"297.6551","0.0366","5850679705600.0000"
"297.6995","0.0366","5851679539200.0000"
"297.7447","0.0366","5852679782400.0000"
"297.7903","0.0366","5853679616000.0000"
"297.8364","0.0366","5854679449600.0000"
"297.8828","0.0366","5855679283200.0000"
"297.9287","0.0366","5856679526400.0000"
"297.9731","0.0366","5857678950400.0000"
"298.0157","0.0366","5858678784000.0000"
"298.0567","0.0366","5859678617600.0000"
"298.0963","0.0366","5860678860800.0000"
"298.1349","0.0366","5861678284800.0000"
"298.1724","0.0366","5862678118400.0000"
"298.2088","0.0366","5863677952000.0000"
"298.2443","0.0366","5864677785600.0000"
"298.2795","0.0366","5865678028800.0000"
"298.3152","0.0367","5866677862400.0000"
"298.3520","0.0367","5867677696000.0000"
"298.3898","0.0367","5868677529600.0000"
"298.4279","0.0367","5869677772800.0000"
"298.4654","0.0367","5870677606400.0000"
"298.5023","0.0367","5871677440000.0000"
"298.5389","0.0367","5872677273600.0000"
"298.5756","0.0367","5873677107200.0000"
"298.6122","0.0367","5874677350400.0000"
"298.6483","0.0367","5875677184000.0000"
"298.6838","0.0367","5876677017600.0000"
"298.7186","0.0367","5877677670400.0000"
"298.7527","0.0367","5878677504000.0000"
"298.7864","0.0367","5879677337600.0000"
"298.8207","0.0367","5880677171200.0000"
"298.8564","0.0367","5881676595200.0000"
"298.8943","0.0367","5882676838400.0000"
"298.9343","0.0367","5883676672000.0000"
"298.9762","0.0367","5884676505600.0000"
"299.0188","0.0367","5885676339200.0000"
"299.0611","0.0367","5886676582400.0000"
"299.1023","0.0367","5887676416000.0000"
"299.1423","0.0368","5888676659200.0000"
"299.1815","0.0368","5889676492800.0000"
"299.2202","0.0368","5890676736000.0000"
"299.2588","0.0368","5891676569600.0000"
"299.2971","0.0368","5892676403200.0000"
"299.3347","0.0368","5893676236800.0000"
"299.3709","0.0368","5894676480000.0000"
"299.4062","0.0368","5895676313600.0000"
"299.4410","0.0368","5896676147200.0000"
"299.4757","0.0368","5897675980800.0000"
"299.5106","0.0368","5898676633600.0000"
"299.5456","0.0368","5899676467200.0000"
"299.5808","0.0368","5900676710400.0000"
"299.6163","0.0368","5901676544000.0000"
"299.6525","0.0368","5902676787200.0000"
"299.6894","0.0368","5903676620800.0000"
"299.7263","0.0368","5904676454400.0000"
"299.7632","0.0368","5905676697600.0000"
"299.7997","0.0368","5906676531200.0000"
"299.8359","0.0368","5907676364800.0000"
"299.8715","0.0368","5908677017600.0000"
"299.9064","0.0368","5909676851200.0000"
"299.9405","0.0369","5910676684800.0000"
"299.9742","0.0369","5911676518400.0000"
"300.0079","0.0369","5912676761600.0000"
"300.0421","0.0369","5913677004800.0000"
"300.0767","0.0369","5914677248000.0000"
"300.1114","0.0369","5915677081600.0000"
"300.1465","0.0369","5916677324800.0000"
"300.1822","0.0369","5917677158400.0000"
"300.2186","0.0369","5918677401600.0000"
"300.2560","0.0369","5919677235200.0000"
"300.2937","0.0369","5920677478400.0000"
"300.3310","0.0369","5921677721600.0000"
"300.3676","0.0369","5922677555200.0000"
"300.4033","0.0369","5923677798400.0000"
"300.4379","0.0369","5924678041600.0000"
"300.4713","0.0369","5925677875200.0000"
"300.5038","0.0369","5926677708800.0000"
"300.5369","0.0369","5927677952000.0000"
"300.5719","0.0369","5928678195200.0000"
"300.6091","0.0369","5929678028800.0000"
"300.6483","0.0369","5930678272000.0000"
"300.6888","0.0369","5931678105600.0000"
"300.7300","0.0369","5932677939200.0000"
"300.7714","0.0370","5933677772800.0000"
"300.8122","0.0370","5934678016000.0000"
"300.8521","0.0370","5935677849600.0000"
"300.8907","0.0370","5936678092800.0000"
"300.9279","0.0370","5937677926400.0000"
"300.9638","0.0370","5938678169600.0000"
"300.9987","0.0370","5939678412800.0000"
"301.0326","0.0370","5940678246400.0000"
"301.0651","0.0370","5941678080000.0000"
"301.0961","0.0370","5942678323200.0000"
"301.1265","0.0370","5943678156800.0000"
"301.1578","0.0370","5944677990400.0000"
"301.1912","0.0370","5945678233600.0000"
"301.2271","0.0370","5946678067200.0000"
"301.2650","0.0370","5947677900800.0000"
"301.3045","0.0370","5948678144000.0000"
"301.3450","0.0370","5949678387200.0000"
"301.3864","0.0370","5950678220800.0000"
"301.4281","0.0370","5951678054400.0000"
"301.4697","0.0370","5952677888000.0000"
"301.5104","0.0370","5953677721600.0000"
"301.5499","0.0370","5954677555200.0000"
"301.5880","0.0371","5955677388800.0000"
"301.6248","0.0371","5956677222400.0000"
"301.6600","0.0371","5957677056000.0000"
"301.6939","0.0371","5958677299200.0000"
"301.7273","0.0371","5959677132800.0000"
"301.7612","0.0371","5960676966400.0000"
"301.7962","0.0371","5961676800000.0000"
"301.8319","0.0371","5962677043200.0000"
"301.8677","0.0371","5963676876800.0000"
"301.9031","0.0371","5964676710400.0000"
"301.9382","0.0371","5965676544000.0000"
"301.9732","0.0371","5966676787200.0000"
"302.0082","0.0371","5967676620800.0000"
"302.0432","0.0371","5968676454400.0000"
"302.0777","0.0371","5969676288000.0000"
"302.1115","0.0371","5970676940800.0000"
"302.1443","0.0371","5971676774400.0000"
"302.1761","0.0371","5972676608000.0000"
"302.2072","0.0371","5973676441600.0000"
"302.2383","0.0371","5974676684800.0000"
"302.2698","0.0371","5975676108800.0000"
"302.3026","0.0371","5976675942400.0000"
"302.3368","0.0371","5977675776000.0000"
"302.3723","0.0371","5978676019200.0000"
"302.4080","0.0372","5979675852800.0000"
"302.4434","0.0372","5980675686400.0000"
"302.4781","0.0372","5981675929600.0000"
"302.5122","0.0372","5982675763200.0000"
"302.5458","0.0372","5983676006400.0000"
"302.5792","0.0372","5984675840000.0000"
"302.6120","0.0372","5985675673600.0000"
"302.6436","0.0372","5986675916800.0000"
"302.6734","0.0372","5987675750400.0000"
"302.7017","0.0372","5988675584000.0000"
"302.7292","0.0372","5989675417600.0000"
"302.7567","0.0372","5990675251200.0000"
"302.7847","0.0372","5991675494400.0000"
"302.8134","0.0372","5992675328000.0000"
"302.8438","0.0372","5993675980800.0000"
"302.8764","0.0372","5994675814400.0000"
"302.9115","0.0372","5995675648000.0000"
"302.9485","0.0372","5996675481600.0000"
"302.9866","0.0372","5997675724800.0000"
"303.0252","0.0372","5998675968000.0000"
"303.0637","0.0372","5999675801600.0000"
"303.1017","0.0372","6000675635200.0000"
"303.1388","0.0372","6001675878400.0000"
"303.1750","0.0372","6002675712000.0000"
"303.2100","0.0373","6003675955200.0000"
"303.2434","0.0373","6004675788800.0000"
"303.2751","0.0373","6005676441600.0000"
"303.3055","0.0373","6006676275200.0000"
"303.3355","0.0373","6007676108800.0000"
"303.3662","0.0373","6008675942400.0000"
"303.3985","0.0373","6009676185600.0000"
"303.4328","0.0373","6010676428800.0000"
"303.4690","0.0373","6011676262400.0000"
"303.5065","0.0373","6012676096000.0000"
"303.5446","0.0373","6013676339200.0000"
"303.5828","0.0373","6014676172800.0000"
"303.6202","0.0373","6015676416000.0000"
"303.6566","0.0373","6016676659200.0000"
"303.6919","0.0373","6017676902400.0000"
"303.7262","0.0373","6018676736000.0000"
"303.7594","0.0373","6019676569600.0000"
"303.7917","0.0373","6020676812800.0000"
"303.8234","0.0373","6021676646400.0000"
"303.8549","0.0373","6022676480000.0000"
"303.8869","0.0373","6023676723200.0000"
"303.9200","0.0373","6024676966400.0000"
"303.9540","0.0373","6025676800000.0000"
"303.9888","0.0373","6026676633600.0000"
"304.0235","0.0374","6027676876800.0000"
"304.0572","0.0374","6028676710400.0000"
"304.0898","0.0374","6029676953600.0000"
"304.1219","0.0374","6030676787200.0000"
"304.1543","0.0374","6031676620800.0000"
"304.1871","0.0374","6032676454400.0000"
"304.2199","0.0374","6033676288000.0000"
"304.2524","0.0374","6034676121600.0000"
"304.2844","0.0374","6035675955200.0000"
"304.3159","0.0374","6036676198400.0000"
"304.3470","0.0374","6037676032000.0000"
"304.3777","0.0374","6038675865600.0000"
"304.4089","0.0374","6039676108800.0000"
"304.4417","0.0374","6040676352000.0000"
"304.4767","0.0374","6041676185600.0000"
"304.5136","0.0374","6042676019200.0000"
"304.5518","0.0374","6043675852800.0000"
"304.5904","0.0374","6044676096000.0000"
"304.6292","0.0374","6045675929600.0000"
"304.6681","0.0374","6046675763200.0000"
"304.7071","0.0374","6047676006400.0000"
"304.7458","0.0374","6048675840000.0000"
"304.7834","0.0374","6049675264000.0000"
"304.8191","0.0375","6050675097600.0000"
"304.8527","0.0375","6051675340800.0000"
"304.8849","0.0375","6052675584000.0000"
"304.9165","0.0375","6053675417600.0000"
"304.9485","0.0375","6054674841600.0000"
"304.9810","0.0375","6055674675200.0000"
"305.0138","0.0375","6056674918400.0000"
"305.0463","0.0375","6057674752000.0000"
"305.0787","0.0375","6058674176000.0000"
"305.1109","0.0375","6059674009600.0000"
"305.1429","0.0375","6060673843200.0000"
"305.1746","0.0375","6061674086400.0000"
"305.2054","0.0375","6062673920000.0000"
"305.2354","0.0375","6063673753600.0000"
"305.2651","0.0375","6064673587200.0000"
"305.2950","0.0375","6065673830400.0000"
"305.3248","0.0375","6066673664000.0000"
"305.3542","0.0375","6067673907200.0000"
"305.3825","0.0375","6068673740800.0000"
"305.4093","0.0375","6069673984000.0000"
"305.4349","0.0375","6070673817600.0000"
"305.4604","0.0375","6071673651200.0000"
"305.4868","0.0375","6072673894400.0000"
"305.5146","0.0375","6073674137600.0000"
"305.5439","0.0375","6074674380800.0000"
"305.5747","0.0375","6075674214400.0000"
"305.6064","0.0375","6076674457600.0000"
"305.6386","0.0376","6077674291200.0000"
"305.6710","0.0376","6078674534400.0000"
"305.7032","0.0376","6079674777600.0000"
"305.7351","0.0376","6080674611200.0000"
"305.7664","0.0376","6081674854400.0000"
"305.7972","0.0376","6082674688000.0000"
"305.8281","0.0376","6083674931200.0000"
"305.8583","0.0376","6084675174400.0000"
"305.8875","0.0376","6085675008000.0000"
"305.9162","0.0376","6086675251200.0000"
"305.9450","0.0376","6087675904000.0000"
"305.9739","0.0376","6088675737600.0000"
"306.0027","0.0376","6089676390400.0000"
"306.0314","0.0376","6090676633600.0000"
"306.0607","0.0376","6091676467200.0000"
"306.0908","0.0376","6092677120000.0000"
"306.1216","0.0376","6093677363200.0000"
"306.1533","0.0376","6094677606400.0000"
"306.1855","0.0376","6095677849600.0000"
"306.2180","0.0376","6096678092800.0000"
"306.2500","0.0376","6097678336000.0000"
"306.2812","0.0376","6098678579200.0000"
"306.3115","0.0376","6099678412800.0000"
"306.3415","0.0376","6100678656000.0000"
"306.3720","0.0376","6101679308800.0000"
"306.4036","0.0376","6102679552000.0000"
"306.4361","0.0376","6103679385600.0000"
"306.4691","0.0377","6104680038400.0000"
"306.5024","0.0377","6105679872000.0000"
"306.5359","0.0377","6106680115200.0000"
"306.5698","0.0377","6107680768000.0000"
"306.6047","0.0377","6108680601600.0000"
"306.6403","0.0377","6109680844800.0000"
"306.6762","0.0377","6110681088000.0000"
"306.7122","0.0377","6111681331200.0000"
"306.7478","0.0377","6112681164800.0000"
"306.7835","0.0377","6113680998400.0000"
"306.8197","0.0377","6114681651200.0000"
"306.8564","0.0377","6115681894400.0000"
"306.8930","0.0377","6116682547200.0000"
"306.9291","0.0377","6117682380800.0000"
"306.9649","0.0377","6118682214400.0000"
"307.0009","0.0377","6119682457600.0000"
"307.0374","0.0377","6120682700800.0000"
"307.0744","0.0377","6121682534400.0000"
"307.1119","0.0377","6122682368000.0000"
"307.1496","0.0377","6123683020800.0000"
"307.1874","0.0377","6124682854400.0000"
"307.2253","0.0377","6125682688000.0000"
"307.2627","0.0378","6126682521600.0000"
"307.2993","0.0378","6127682764800.0000"
"307.3347","0.0378","6128683008000.0000"
"307.3686","0.0378","6129682841600.0000"
"307.4009","0.0378","6130682265600.0000"
"307.4315","0.0378","6131682099200.0000"
"307.4604","0.0378","6132682342400.0000"
"307.4887","0.0378","6133682176000.0000"
"307.5171","0.0378","6134682009600.0000"
"307.5461","0.0378","6135681843200.0000"
"307.5761","0.0378","6136682086400.0000"
"307.6072","0.0378","6137681920000.0000"
"307.6393","0.0378","6138682163200.0000"
"307.6724","0.0378","6139681996800.0000"
"307.7060","0.0378","6140681830400.0000"
"307.7393","0.0378","6141681664000.0000"
"307.7722","0.0378","6142681497600.0000"
"307.8047","0.0378","6143681331200.0000"
"307.8374","0.0378","6144681574400.0000"
"307.8703","0.0378","6145681408000.0000"
"307.9025","0.0378","6146680832000.0000"
"307.9333","0.0378","6147680665600.0000"
"307.9622","0.0378","6148680908800.0000"
"307.9898","0.0378","6149681152000.0000"
"308.0168","0.0378","6150680576000.0000"
"308.0439","0.0378","6151680409600.0000"
"308.0719","0.0379","6152680243200.0000"
"308.1012","0.0379","6153680486400.0000"
"308.1323","0.0379","6154680320000.0000"
"308.1648","0.0379","6155680153600.0000"
"308.1978","0.0379","6156679577600.0000"
"308.2305","0.0379","6157679820800.0000"
"308.2627","0.0379","6158679654400.0000"
"308.2941","0.0379","6159679488000.0000"
"308.3246","0.0379","6160679731200.0000"
"308.3543","0.0379","6161679564800.0000"
"308.3837","0.0379","6162679808000.0000"
"308.4132","0.0379","6163679641600.0000"
"308.4432","0.0379","6164679884800.0000"
"308.4738","0.0379","6165680128000.0000"
"308.5052","0.0379","6166679961600.0000"
"308.5373","0.0379","6167679795200.0000"
"308.5701","0.0379","6168679628800.0000"
"308.6035","0.0379","6169679872000.0000"
"308.6371","0.0379","6170679705600.0000"
"308.6706","0.0379","6171679539200.0000"
"308.7038","0.0379","6172679372800.0000"
"308.7364","0.0379","6173679616000.0000"
"308.7679","0.0379","6174679449600.0000"
"308.7985","0.0379","6175679283200.0000"
"308.8285","0.0379","6176679116800.0000"
"308.8584","0.0379","6177678950400.0000"
"308.8883","0.0380","6178679193600.0000"
"308.9175","0.0380","6179679027200.0000"
"308.9460","0.0380","6180678860800.0000"
"308.9740","0.0380","6181678284800.0000"
"309.0018","0.0380","6182678937600.0000"
"309.0298","0.0380","6183678771200.0000"
"309.0581","0.0380","6184678604800.0000"
"309.0868","0.0380","6185678438400.0000"
"309.1158","0.0380","6186678681600.0000"
"309.1451","0.0380","6187678515200.0000"
"309.1742","0.0380","6188678348800.0000"
"309.2030","0.0380","6189678182400.0000"
"309.2314","0.0380","6190678016000.0000"
"309.2594","0.0380","6191677849600.0000"
"309.2867","0.0380","6192677683200.0000"
"309.3129","0.0380","6193677516800.0000"
"309.3377","0.0380","6194678169600.0000"
"309.3613","0.0380","6195678003200.0000"
"309.3846","0.0380","6196677836800.0000"
"309.4084","0.0380","6197677260800.0000"
"309.4338","0.0380","6198677504000.0000"
"309.4610","0.0380","6199677337600.0000"
"309.4900","0.0380","6200676761600.0000"
"309.5200","0.0380","6201676595200.0000"
"309.5504","0.0380","6202676428800.0000"
"309.5810","0.0380","6203676672000.0000"
"309.6115","0.0380","6204676505600.0000"
"309.6419","0.0380","6205676339200.0000"
"309.6725","0.0380","6206676172800.0000"
"309.7036","0.0381","6207676416000.0000"
"309.7350","0.0381","6208675840000.0000"
"309.7663","0.0381","6209675673600.0000"
"309.7970","0.0381","6210675507200.0000"
"309.8273","0.0381","6211675340800.0000"
"309.8575","0.0381","6212675584000.0000"
"309.8881","0.0381","6213675008000.0000"
"309.9197","0.0381","6214674841600.0000"
"309.9525","0.0381","6215675084800.0000"
"309.9864","0.0381","6216674508800.0000"
"310.0213","0.0381","6217674752000.0000"
"310.0563","0.0381","6218674585600.0000"
"310.0912","0.0381","6219674419200.0000"
"310.1254","0.0381","6220673843200.0000"
"310.1582","0.0381","6221673676800.0000"
"310.1888","0.0381","6222673510400.0000"
"310.2177","0.0381","6223673344000.0000"
"310.2453","0.0381","6224673177600.0000"
"310.2724","0.0381","6225673011200.0000"
"310.2996","0.0381","6226673254400.0000"
"310.3274","0.0381","6227673088000.0000"
"310.3558","0.0381","6228672921600.0000"
"310.3850","0.0381","6229672345600.0000"
"310.4153","0.0381","6230672179200.0000"
"310.4470","0.0381","6231672422400.0000"
"310.4800","0.0381","6232672256000.0000"
"310.5139","0.0382","6233672089600.0000"
"310.5482","0.0382","6234671923200.0000"
"310.5826","0.0382","6235672166400.0000"
"310.6168","0.0382","6236672409600.0000"
"310.6509","0.0382","6237672652800.0000"
"310.6848","0.0382","6238672486400.0000"
"310.7184","0.0382","6239672729600.0000"
"310.7513","0.0382","6240672563200.0000"
"310.7834","0.0382","6241672396800.0000"
"310.8152","0.0382","6242672640000.0000"
"310.8470","0.0382","6243672473600.0000"
"310.8788","0.0382","6244672307200.0000"
"310.9109","0.0382","6245672550400.0000"
"310.9435","0.0382","6246672793600.0000"
"310.9768","0.0382","6247672627200.0000"
"311.0107","0.0382","6248672460800.0000"
"311.0448","0.0382","6249673113600.0000"
"311.0782","0.0382","6250672947200.0000"
"311.1106","0.0382","6251672780800.0000"
"311.1418","0.0382","6252673433600.0000"
"311.1719","0.0382","6253673267200.0000"
"311.2008","0.0382","6254673100800.0000"
"311.2285","0.0382","6255673753600.0000"
"311.2548","0.0382","6256673587200.0000"
"311.2795","0.0382","6257674240000.0000"
"311.3028","0.0382","6258674073600.0000"
"311.3252","0.0382","6259674726400.0000"
"311.3474","0.0383","6260675379200.0000"
"311.3699","0.0383","6261675212800.0000"
"311.3932","0.0383","6262675456000.0000"
"311.4176","0.0383","6263675699200.0000"
"311.4431","0.0383","6264676352000.0000"
"311.4696","0.0383","6265676185600.0000"
"311.4965","0.0383","6266676019200.0000"
"311.5234","0.0383","6267676672000.0000"
"311.5503","0.0383","6268677324800.0000"
"311.5771","0.0383","6269677158400.0000"
"311.6040","0.0383","6270677811200.0000"
"311.6311","0.0383","6271677644800.0000"
"311.6587","0.0383","6272678297600.0000"
"311.6868","0.0383","6273678131200.0000"
"311.7153","0.0383","6274677964800.0000"
"311.7439","0.0383","6275678617600.0000"
"311.7723","0.0383","6276678451200.0000"
"311.8009","0.0383","6277679104000.0000"
"311.8300","0.0383","6278678937600.0000"
"311.8599","0.0383","6279679590400.0000"
"311.8903","0.0383","6280679424000.0000"
"311.9212","0.0383","6281679257600.0000"
"311.9528","0.0383","6282679910400.0000"
"311.9853","0.0383","6283679744000.0000"
"312.0182","0.0383","6284680396800.0000"
"312.0509","0.0383","6285680230400.0000"
"312.0826","0.0383","6286680883200.0000"
"312.1127","0.0383","6287680716800.0000"
"312.1413","0.0384","6288681369600.0000"
"312.1681","0.0384","6289681203200.0000"
"312.1935","0.0384","6290681446400.0000"
"312.2182","0.0384","6291681280000.0000"
"312.2430","0.0384","6292681523200.0000"
"312.2683","0.0384","6293681356800.0000"
"312.2940","0.0384","6294681190400.0000"
"312.3199","0.0384","6295681024000.0000"
"312.3459","0.0384","6296680857600.0000"
"312.3727","0.0384","6297680691200.0000"
"312.4001","0.0384","6298680524800.0000"
"312.4279","0.0384","6299680358400.0000"
"312.4555","0.0384","6300681011200.0000"
"312.4828","0.0384","6301681254400.0000"
"312.5099","0.0384","6302681088000.0000"
"312.5365","0.0384","6303680921600.0000"
"312.5624","0.0384","6304681574400.0000"
"312.5877","0.0384","6305681408000.0000"
"312.6126","0.0384","6306681241600.0000"
"312.6380","0.0384","6307681075200.0000"
"312.6646","0.0384","6308680908800.0000"
"312.6925","0.0384","6309680742400.0000"
"312.7213","0.0384","6310680576000.0000"
"312.7508","0.0384","6311681228800.0000"
"312.7805","0.0384","6312681062400.0000"
"312.8100","0.0384","6313681305600.0000"
"312.8391","0.0384","6314681958400.0000"
"312.8673","0.0384","6315681792000.0000"
"312.8942","0.0384","6316681625600.0000"
"312.9197","0.0384","6317681459200.0000"
"312.9435","0.0384","6318681292800.0000"
"312.9654","0.0385","6319681126400.0000"
"312.9859","0.0385","6320680960000.0000"
"313.0053","0.0385","6321680793600.0000"
"313.0237","0.0385","6322680627200.0000"
"313.0423","0.0385","6323680460800.0000"
"313.0622","0.0385","6324680704000.0000"
"313.0842","0.0385","6325680537600.0000"
"313.1081","0.0385","6326680780800.0000"
"313.1332","0.0385","6327680614400.0000"
"313.1587","0.0385","6328680448000.0000"
"313.1839","0.0385","6329680281600.0000"
"313.2086","0.0385","6330680934400.0000"
"313.2333","0.0385","6331680768000.0000"
"313.2591","0.0385","6332680601600.0000"
"313.2867","0.0385","6333680435200.0000"
"313.3163","0.0385","6334681088000.0000"
"313.3476","0.0385","6335680921600.0000"
"313.3798","0.0385","6336681164800.0000"
"313.4120","0.0385","6337680998400.0000"
"313.4434","0.0385","6338680832000.0000"
"313.4741","0.0385","6339680665600.0000"
"313.5045","0.0385","6340680499200.0000"
"313.5351","0.0385","6341680332800.0000"
"313.5660","0.0385","6342680985600.0000"
"313.5972","0.0385","6343680819200.0000"
"313.6285","0.0385","6344680652800.0000"
"313.6598","0.0385","6345680486400.0000"
"313.6912","0.0385","6346680320000.0000"
"313.7227","0.0385","6347680972800.0000"
"313.7543","0.0385","6348681216000.0000"
"313.7858","0.0386","6349681049600.0000"
"313.8165","0.0386","6350680883200.0000"
"313.8458","0.0386","6351680716800.0000"
"313.8727","0.0386","6352680550400.0000"
"313.8971","0.0386","6353680793600.0000"
"313.9193","0.0386","6354680627200.0000"
"313.9406","0.0386","6355680460800.0000"
"313.9619","0.0386","6356680294400.0000"
"313.9843","0.0386","6357680947200.0000"
"314.0084","0.0386","6358680780800.0000"
"314.0338","0.0386","6359680614400.0000"
"314.0603","0.0386","6360681676800.0000"
"314.0875","0.0386","6361681510400.0000"
"314.1150","0.0386","6362681344000.0000"
"314.1428","0.0386","6363681177600.0000"
"314.1707","0.0386","6364681011200.0000"
"314.1985","0.0386","6365680844800.0000"
"314.2259","0.0386","6366680678400.0000"
"314.2530","0.0386","6367680512000.0000"
"314.2800","0.0386","6368680345600.0000"
"314.3071","0.0386","6369680998400.0000"
"314.3341","0.0386","6370680832000.0000"
"314.3615","0.0386","6371681075200.0000"
"314.3900","0.0386","6372680908800.0000"
"314.4200","0.0386","6373680742400.0000"
"314.4511","0.0386","6374680576000.0000"
"314.4835","0.0386","6375680409600.0000"
"314.5166","0.0386","6376681062400.0000"
"314.5504","0.0386","6377680896000.0000"
"314.5842","0.0387","6378680729600.0000"
"314.6176","0.0387","6379680563200.0000"
"314.6497","0.0387","6380681216000.0000"
"314.6805","0.0387","6381681049600.0000"
"314.7096","0.0387","6382680064000.0000"
"314.7372","0.0387","6383680307200.0000"
"314.7633","0.0387","6384680140800.0000"
"314.7882","0.0387","6385680384000.0000"
"314.8120","0.0387","6386680217600.0000"
"314.8351","0.0387","6387680051200.0000"
"314.8578","0.0387","6388679884800.0000"
"314.8803","0.0387","6389679718400.0000"
"314.9033","0.0387","6390679552000.0000"
"314.9274","0.0387","6391679385600.0000"
"314.9524","0.0387","6392678809600.0000"
"314.9778","0.0387","6393678643200.0000"
"315.0034","0.0387","6394679296000.0000"
"315.0293","0.0387","6395678310400.0000"
"315.0555","0.0387","6396678144000.0000"
"315.0818","0.0387","6397677977600.0000"
"315.1075","0.0387","6398677811200.0000"
"315.1319","0.0387","6399677644800.0000"
"315.1544","0.0387","6400677478400.0000"
"315.1751","0.0387","6401677721600.0000"
"315.1945","0.0387","6402677145600.0000"
"315.2141","0.0387","6403677388800.0000"
"315.2345","0.0387","6404676812800.0000"
"315.2555","0.0387","6405677056000.0000"
"315.2764","0.0387","6406676480000.0000"
"315.2975","0.0387","6407677542400.0000"
"315.3187","0.0387","6408676147200.0000"
"315.3399","0.0387","6409676390400.0000"
"315.3603","0.0387","6410676633600.0000"
"315.3791","0.0387","6411676057600.0000"
"315.3961","0.0387","6412677120000.0000"
"315.4117","0.0388","6413675724800.0000"
"315.4268","0.0388","6414675968000.0000"
"315.4417","0.0388","6415675392000.0000"
"315.4567","0.0388","6416676454400.0000"
"315.4724","0.0388","6417675878400.0000"
"315.4893","0.0388","6418676121600.0000"
"315.5079","0.0388","6419674726400.0000"
"315.5285","0.0388","6420674969600.0000"
"315.5514","0.0388","6421676032000.0000"
"315.5762","0.0388","6422675456000.0000"
"315.6022","0.0388","6423675699200.0000"
"315.6287","0.0388","6424675942400.0000"
"315.6552","0.0388","6425676185600.0000"
"315.6812","0.0388","6426675609600.0000"
"315.7063","0.0388","6427675852800.0000"
"315.7303","0.0388","6428676096000.0000"
"315.7533","0.0388","6429676339200.0000"
"315.7749","0.0388","6430675763200.0000"
"315.7951","0.0388","6431676825600.0000"
"315.8140","0.0388","6432677068800.0000"
"315.8321","0.0388","6433676492800.0000"
"315.8502","0.0388","6434676736000.0000"
"315.8694","0.0388","6435676569600.0000"
"315.8900","0.0388","6436676812800.0000"
"315.9116","0.0388","6437676236800.0000"
"315.9332","0.0388","6438676480000.0000"
"315.9546","0.0388","6439675904000.0000"
"315.9760","0.0388","6440676966400.0000"
"315.9979","0.0388","6441676390400.0000"
"316.0202","0.0388","6442676633600.0000"
"316.0430","0.0388","6443676057600.0000"
"316.0664","0.0388","6444676300800.0000"
"316.0902","0.0388","6445677363200.0000"
"316.1145","0.0388","6446676787200.0000"
"316.1387","0.0388","6447677030400.0000"
"316.1622","0.0388","6448676454400.0000"
"316.1848","0.0388","6449677516800.0000"
"316.2068","0.0388","6450676940800.0000"
"316.2285","0.0389","6451677184000.0000"
"316.2498","0.0389","6452677427200.0000"
"316.2708","0.0389","6453677670400.0000"
"316.2914","0.0389","6454677094400.0000"
"316.3118","0.0389","6455677337600.0000"
"316.3322","0.0389","6456677580800.0000"
"316.3529","0.0389","6457677824000.0000"
"316.3740","0.0389","6458677657600.0000"
"316.3956","0.0389","6459677491200.0000"
"316.4174","0.0389","6460678144000.0000"
"316.4387","0.0389","6461677568000.0000"
"316.4593","0.0389","6462677811200.0000"
"316.4791","0.0389","6463677235200.0000"
"316.4983","0.0389","6464676659200.0000"
"316.5170","0.0389","6465676902400.0000"
"316.5356","0.0389","6466677145600.0000"
"316.5544","0.0389","6467676569600.0000"
"316.5742","0.0389","6468676812800.0000"
"316.5953","0.0389","6469677056000.0000"
"316.6177","0.0389","6470676480000.0000"
"316.6408","0.0389","6471676723200.0000"
"316.6640","0.0389","6472676147200.0000"
"316.6867","0.0389","6473676390400.0000"
"316.7086","0.0389","6474675814400.0000"
"316.7296","0.0389","6475676057600.0000"
"316.7500","0.0389","6476675481600.0000"
"316.7701","0.0389","6477676544000.0000"
"316.7899","0.0389","6478675968000.0000"
"316.8092","0.0389","6479675392000.0000"
"316.8278","0.0389","6480675635200.0000"
"316.8460","0.0389","6481675878400.0000"
"316.8648","0.0389","6482676121600.0000"
"316.8850","0.0389","6483674726400.0000"
"316.9073","0.0389","6484674969600.0000"
"316.9318","0.0389","6485674393600.0000"
"316.9578","0.0389","6486674636800.0000"
"316.9846","0.0389","6487674060800.0000"
"317.0113","0.0389","6488674304000.0000"
"317.0372","0.0390","6489674547200.0000"
"317.0617","0.0390","6490673971200.0000"
"317.0844","0.0390","6491673395200.0000"
"317.1050","0.0390","6492673638400.0000"
"317.1240","0.0390","6493673881600.0000"
"317.1416","0.0390","6494672486400.0000"
"317.1582","0.0390","6495672729600.0000"
"317.1744","0.0390","6496672972800.0000"
"317.1908","0.0390","6497673216000.0000"
